#"Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
17.200000000001346,-2.7213264919498856,744.8129451431653,301.19834949649635,6315.459423656265
17.220000000001335,-2.5660084701755936,759.4424966860881,307.0303433089818,6315.459423656265
17.240000000001324,-2.5192326523045,756.8414327286503,305.96346918652887,6315.459423656265
17.260000000001313,-2.5588293631440244,776.6257811601395,313.9509819788427,6379.640237436393
17.2800000000013,-2.630115326202496,774.5813376012379,313.15595246151446,6379.640237436393
17.30000000000129,-2.6694956408590964,759.2626759236902,306.9995867902402,6373.03450879208
17.32000000000128,-2.596665440663784,759.6949219344407,307.1444034936743,6373.03450879208
17.340000000001268,-2.4117184268088034,742.9245375519841,300.3127196157371,6373.03450879208
17.360000000001257,-2.0250806197604736,766.2942449614325,309.57311461470374,6302.715620686149
17.380000000001246,-1.3507001981219848,754.5786631196656,304.58092050981173,6302.715620686149
17.400000000001235,-0.40112548918338614,756.656213100619,305.03540708399987,6302.715620686149
17.420000000001224,0.7642851486721436,743.6282617352822,299.3165827151628,6302.715620686149
17.440000000001213,1.452921332410852,740.6203157581308,297.82714672823084,6302.715620686149
17.4600000000012,1.5632872782565248,759.3130234159447,305.3143896089916,6203.710301424872
17.48000000000119,0.3426920376635683,743.7536594584502,299.53697760900934,6203.710301424872
17.50000000000118,-0.9966481601144515,743.4619626427744,299.95909666030036,6208.783452121992
17.52000000000117,-1.9495021973993025,747.5182102645491,301.9773762354545,6208.783452121992
17.540000000001157,-2.659231868877574,748.4286824117158,302.6301919418965,6208.783452121992
17.560000000001146,-3.1285507664589947,750.8598613827916,303.79886768548045,6251.745121578282
17.580000000001135,-3.3175740227608745,759.411873857999,307.32082732682466,6251.745121578282
17.600000000001124,-3.207993269473046,776.2800313974324,314.07323435273446,6426.268814509869
17.620000000001113,-2.749799728899926,789.8552440623346,319.3583759983744,6426.268814509869
17.640000000001102,-1.7334167962369622,784.6119169774058,316.83619822383406,6426.268814509869
17.66000000000109,-0.15035950058678232,764.5951775252672,308.1331549296941,6483.780191670379
17.68000000000108,1.940307866394724,765.5586179565491,307.6789698770168,6483.780191670379
17.70000000000107,2.8255243967200725,783.536940052631,314.56616606256944,6529.827660800427
17.720000000001058,1.4685638616706342,768.0453010327096,308.8709866014395,6529.827660800427
17.740000000001046,-0.21970813768849667,768.435295000198,309.70836664243745,6529.827660800427
17.760000000001035,-1.424889378723958,744.0963368560101,300.38724828674174,6529.827660800427
17.780000000001024,-2.067464165863851,742.8347443560983,300.1378321456086,6529.827660800427
17.800000000001013,-2.425610475716451,735.8581482502545,297.4711100561751,6529.827660800427
17.820000000001002,-2.650109939751485,742.7194577637042,300.3261416578668,6529.827660800427
17.84000000000099,-2.746589832482198,742.1185706523161,300.1229046592454,6529.827660800427
17.86000000000098,-2.7149795267677086,734.8135400887633,297.16680725405456,6703.744273119948
17.88000000000097,-2.6775180075263756,736.0333168532753,297.64318862407674,6703.744273119948
17.900000000000958,-2.613930563129738,723.7180448261422,292.65546808342737,6710.829101837066
17.920000000000947,-2.5527070562022476,716.5885940765363,289.75818390527536,6710.829101837066
17.940000000000936,-2.494726995624855,691.8618909766299,279.7718783350938,6710.829101837066
17.960000000000925,-2.4636592918376574,684.2267809456845,276.6830031246,6687.788020175604
17.980000000000913,-2.416394000623668,709.3955482042094,286.8050205578294,6687.788020175604
18.000000000000902,-2.375633721921886,723.201443055894,292.35130247599585,6687.788020175604
18.02000000000089,-2.352726941678966,728.7097045800348,294.5614751168447,6687.788020175604
18.04000000000088,-2.3412485176067004,733.7856428122778,296.6020597337557,6687.788020175604
18.06000000000087,-2.3122861755220483,717.6459667573542,290.08735213629365,6763.4922528211255
18.080000000000858,-2.310729302200515,712.9790910410554,288.2063357814801,6763.4922528211255
18.100000000000847,-2.300586399229371,703.1330627868156,284.23506302844163,6619.55898432796
18.120000000000836,-2.241931614073121,708.5554897519032,286.3962473232256,6619.55898432796
18.140000000000825,-2.1873723832686776,699.8355227666179,282.86079361336544,6619.55898432796
18.160000000000814,-2.2157184818662623,692.3133937230431,279.84138013607424,6830.251898461442
18.180000000000803,-2.1488144138730982,678.1945018133246,274.12560428885473,6830.251898461442
18.20000000000079,-1.9453566626174281,690.7851475968497,279.11668059370606,6873.330408359832
18.22000000000078,-1.402037675724728,693.7143546238082,280.0780084779506,6873.330408359832
18.24000000000077,-0.6902085498435329,716.8824617906945,289.12614732379967,6873.330408359832
18.26000000000076,-0.07986580328054131,725.2136386583655,292.2370448200807,6935.47266938084
18.280000000000747,0.35673666997843084,709.1748222584932,285.59872847774614,6935.47266938084
18.300000000000736,0.37169683977060614,719.4995129487573,289.752750486299,6935.47266938084
18.320000000000725,-0.2236915727049798,710.146313662371,286.2240317632704,6935.47266938084
18.340000000000714,-0.9736518760115593,708.4694118823021,285.8505462209019,6935.47266938084
18.360000000000703,-1.5825898451750289,708.6820962326582,286.1815963090905,6906.854361265236
18.380000000000692,-1.9204832119886885,705.1717187063749,284.9033311794584,6906.854361265236
18.40000000000068,-2.105885839486574,692.3298772811647,279.8037676931771,6934.122688774069
18.42000000000067,-2.1480012893919693,689.7019454488288,278.7618841889125,6934.122688774069
18.44000000000066,-2.1237169265990006,711.8317118637021,287.66867945108476,6934.122688774069
